week,open,high,low,close,source_rows,bad_hlc,bad_ohlc,first_date,last_date,null_rows,valid_hlc,valid_ohlc
1962-05-11,9.640625,9.75,9.390625,9.390625,5,0,0,1962-05-07,1962-05-11,0,True,True
1962-05-18,9.390625,9.6875,9.125,9.609375,5,0,0,1962-05-14,1962-05-18,0,True,True
1962-05-25,9.609375,9.609375,8.875,8.9375,5,0,0,1962-05-21,1962-05-25,0,True,True
1962-06-01,8.75,9.1875,8.15625,9.15625,4,0,0,1962-05-28,1962-06-01,0,True,True
1962-06-08,9.15625,9.21875,8.71875,8.9375,5,0,0,1962-06-04,1962-06-08,0,True,True
1962-06-15,8.9375,8.9375,8.46875,8.75,5,0,0,1962-06-11,1962-06-15,0,True,True
1962-06-22,8.765625,9,8.4375,8.4375,5,0,0,1962-06-18,1962-06-22,0,True,True
1962-06-29,8.4375,8.75,8.3125,8.734375,5,0,0,1962-06-25,1962-06-29,0,True,True
1962-07-06,8.734375,8.9375,8.71875,8.9375,4,0,0,1962-07-02,1962-07-06,0,True,True
1962-07-13,8.9375,9.296875,8.90625,9.171875,5,0,0,1962-07-09,1962-07-13,0,True,True
1962-07-20,9.171875,9.25,9.03125,9.125,5,0,0,1962-07-16,1962-07-20,0,True,True
1962-07-27,9.125,9.359375,9.0625,9.3125,5,0,0,1962-07-23,1962-07-27,0,True,True
1962-08-03,9.3125,9.359375,9.21875,9.25,5,0,0,1962-07-30,1962-08-03,0,True,True
1962-08-10,9.25,9.25,9.125,9.171875,5,0,0,1962-08-06,1962-08-10,0,True,True
1962-08-17,9.15625,9.359375,9.125,9.34375,5,0,0,1962-08-13,1962-08-17,0,True,True
1962-08-24,9.34375,9.859375,9.34375,9.796875,5,0,0,1962-08-20,1962-08-24,0,True,True
1962-08-31,9.796875,9.796875,9.453125,9.484375,5,0,0,1962-08-27,1962-08-31,0,True,True
1962-09-07,9.484375,9.5625,9.375,9.5,4,0,0,1962-09-04,1962-09-07,0,True,True
1962-09-14,9.546875,9.65625,9.4375,9.5,5,0,0,1962-09-10,1962-09-14,0,True,True
1962-09-21,9.5,9.640625,9.421875,9.421875,5,0,0,1962-09-17,1962-09-21,0,True,True
1962-09-28,9.421875,9.4375,9.125,9.296875,5,0,0,1962-09-24,1962-09-28,0,True,True
1962-10-05,9.234375,9.328125,9.140625,9.3125,5,0,0,1962-10-01,1962-10-05,0,True,True
1962-10-12,9.3125,9.40625,9.25,9.296875,5,0,0,1962-10-08,1962-10-12,0,True,True
1962-10-19,9.296875,9.359375,9.0625,9.0625,5,0,0,1962-10-15,1962-10-19,0,True,True
1962-10-26,8.96875,8.96875,8.5,8.796875,5,0,0,1962-10-22,1962-10-26,0,True,True
1962-11-02,8.9375,9.15625,8.875,9.15625,5,0,0,1962-10-29,1962-11-02,0,True,True
